Code de categorie;Designation;Agence;Famille de categorie;num_serie_materiels;quantite_materiels;designation_comp;num_serie_composant
1213;Jeu de chiffres et lettres à frapper;21 Rue de la Dhuys, 93470 Coubron;OUTILS;;20;;
